trade_date,total_amt_yi,dual_amt_yi,dual_ratio,rzye_yi,circ_mv_yi,margin_ratio,turnover
20190702,5386.1,1017.9,0.189,9083.4,453584.2,0.02003,0.01187
20190703,4881.7,873.9,0.179,9112.1,449075.1,0.02029,0.01087
20190704,4385.6,775.8,0.1769,9113.3,447473.9,0.02037,0.0098
20190705,3742.7,687.1,0.1836,9092.9,449218.1,0.02024,0.00833
20190708,4681.0,850.4,0.1817,9085.1,436757.7,0.0208,0.01072
20190709,3517.7,632.8,0.1799,9074.9,436517.7,0.02079,0.00806
20190710,3315.2,637.0,0.1921,9068.2,434563.0,0.02087,0.00763
20190711,3484.5,642.7,0.1844,9045.7,434072.4,0.02084,0.00803
20190712,3300.3,623.8,0.189,9023.3,437436.6,0.02063,0.00754
20190715,4224.6,877.1,0.2076,9046.8,439857.7,0.02057,0.0096
20190716,3525.7,721.8,0.2047,9044.1,439253.4,0.02059,0.00803
20190717,3815.7,776.0,0.2034,9053.6,438976.3,0.02062,0.00869
20190718,3631.1,699.7,0.1927,9035.5,433718.5,0.02083,0.00837
20190719,3499.6,667.5,0.1907,9013.7,437201.3,0.02062,0.008
20190722,4141.3,1172.8,0.2832,8982.6,432593.5,0.02076,0.00957
20190723,3233.4,822.3,0.2543,8967.4,434636.0,0.02063,0.00744
20190724,4004.0,995.7,0.2487,8974.6,438204.6,0.02048,0.00914
20190725,3995.0,1025.7,0.2568,8979.3,440708.1,0.02037,0.00906
20190726,3520.3,828.1,0.2352,8960.2,441452.3,0.0203,0.00797
20190729,3438.6,841.3,0.2447,8984.6,441240.1,0.02036,0.00779
20190730,3843.6,963.3,0.2506,8979.6,442990.8,0.02027,0.00868
20190731,3575.8,873.0,0.2441,8974.8,440374.7,0.02038,0.00812
20190801,3740.1,979.0,0.2618,8980.7,437330.1,0.02054,0.00855
20190802,4549.1,1216.6,0.2674,8946.3,431995.1,0.02071,0.01053
20190805,4160.6,1076.6,0.2588,8950.2,425324.5,0.02104,0.00978
20190806,5236.1,1301.0,0.2485,8902.6,418540.2,0.02127,0.01251
20190807,3764.0,928.7,0.2467,8865.3,417076.7,0.02126,0.00902
20190808,3672.0,940.2,0.256,8846.5,420864.0,0.02102,0.00872
20190809,3807.0,922.9,0.2424,8808.3,417468.5,0.0211,0.00912
20190812,3628.1,878.4,0.2421,8818.0,424323.1,0.02078,0.00855
20190813,3396.8,828.7,0.244,8822.8,420459.6,0.02098,0.00808
20190814,4023.3,973.6,0.242,8831.6,422391.7,0.02091,0.00952
20190815,3939.2,931.6,0.2365,8822.6,424330.1,0.02079,0.00928
20190816,4302.3,1020.6,0.2372,8822.4,425983.2,0.02071,0.0101
20190819,5815.5,1342.9,0.2309,8930.5,436268.4,0.02047,0.01333
20190820,5237.6,1211.6,0.2313,8975.3,436091.1,0.02058,0.01201
20190821,4544.9,1056.6,0.2325,9006.1,436081.5,0.02065,0.01042
20190822,4402.2,982.8,0.2233,9039.6,437241.4,0.02067,0.01007
20190823,4695.7,1066.1,0.227,9030.4,438839.9,0.02058,0.0107
20190826,4611.3,936.2,0.203,9070.2,434998.1,0.02085,0.0106
20190827,5588.5,1098.3,0.1965,9087.8,441722.8,0.02057,0.01265
20190828,4939.3,1002.7,0.203,9114.9,440515.2,0.02069,0.01121
20190829,4783.3,1023.2,0.2139,9145.7,439820.8,0.02079,0.01088
20190830,5551.7,1215.2,0.2189,9134.8,438595.7,0.02083,0.01266
20190902,5535.8,1198.1,0.2164,9181.7,445644.8,0.0206,0.01242
20190903,5650.8,1344.5,0.2379,9208.9,447220.4,0.02059,0.01264
20190904,6065.1,1285.0,0.2119,9242.5,450842.6,0.0205,0.01345
20190905,7980.7,1627.6,0.2039,9308.9,454933.6,0.02046,0.01754
20190906,6344.4,1400.1,0.2207,9317.8,456846.4,0.0204,0.01389
20190909,7164.6,1605.7,0.2241,9427.8,462325.7,0.02039,0.0155
20190910,6967.2,1575.3,0.2261,9480.4,460532.0,0.02059,0.01513
20190911,6429.7,1340.3,0.2085,9510.2,458495.0,0.02074,0.01402
20190912,5375.2,1176.6,0.2189,9468.6,461847.7,0.0205,0.01164
20190916,5815.1,1267.9,0.218,9546.7,462301.7,0.02065,0.01258
20190917,5862.2,1289.8,0.22,9562.5,454399.5,0.02104,0.0129
20190918,4873.5,1097.8,0.2253,9574.4,455977.0,0.021,0.01069
20190919,4916.9,1147.8,0.2334,9602.2,458603.0,0.02094,0.01072
20190920,5471.6,1230.7,0.2249,9577.3,460180.6,0.02081,0.01189
20190923,5082.7,1133.1,0.2229,9604.7,455804.5,0.02107,0.01115
20190924,5483.7,1352.2,0.2466,9604.5,456945.8,0.02102,0.012
20190925,5259.8,1260.2,0.2396,9572.7,451687.0,0.02119,0.01164
20190926,5383.0,1255.3,0.2332,9521.6,444926.7,0.0214,0.0121
20190927,3979.6,950.5,0.2388,9474.1,446630.6,0.02121,0.00891
20190930,3527.2,869.5,0.2465,9372.8,443260.1,0.02115,0.00796
20191008,3731.9,851.2,0.2281,9426.3,441923.7,0.02133,0.00844
20191009,3660.0,802.0,0.2191,9441.6,443897.4,0.02127,0.00825
20191010,4206.5,1002.7,0.2384,9467.9,450876.3,0.021,0.00933
20191011,4568.3,1040.5,0.2278,9444.3,454192.1,0.02079,0.01006
20191014,5352.0,1147.2,0.2143,9507.5,459898.4,0.02067,0.01164
20191015,4593.4,1145.0,0.2493,9494.3,457082.3,0.02077,0.01005
20191016,4236.1,1017.2,0.2401,9502.6,455937.7,0.02084,0.00929
20191017,3614.0,890.3,0.2463,9503.5,456177.7,0.02083,0.00792
20191018,4159.7,964.1,0.2318,9471.4,450502.8,0.02102,0.00923
20191021,3702.2,901.9,0.2436,9474.4,451131.5,0.021,0.00821
20191022,3570.0,894.6,0.2506,9485.5,453901.9,0.0209,0.00787
20191023,3685.6,928.9,0.252,9492.3,450733.8,0.02106,0.00818
20191024,3603.8,848.1,0.2353,9505.4,450586.4,0.0211,0.008
20191025,4059.1,890.5,0.2194,9508.0,453649.1,0.02096,0.00895
20191028,5204.6,1253.9,0.2409,9562.2,458951.6,0.02083,0.01134
20191029,5391.0,1312.6,0.2435,9555.1,455570.2,0.02097,0.01183
20191030,4675.1,1079.5,0.2309,9554.0,451155.7,0.02118,0.01036
20191031,4512.2,978.7,0.2169,9532.5,451659.0,0.02111,0.00999
20191101,4349.8,906.1,0.2083,9532.0,456887.8,0.02086,0.00952
20191104,4695.8,999.4,0.2128,9551.3,459682.7,0.02078,0.01022
20191105,4816.1,1046.3,0.2173,9567.1,462126.5,0.0207,0.01042
20191106,4527.6,1060.9,0.2343,9568.4,459267.7,0.02083,0.00986
20191107,3990.6,997.8,0.25,9580.9,461001.1,0.02078,0.00866
20191108,4496.5,1082.1,0.2407,9562.1,459054.5,0.02083,0.0098
20191111,4232.3,984.5,0.2326,9545.4,450495.5,0.02119,0.00939
20191112,3656.9,849.8,0.2324,9539.5,451219.3,0.02114,0.0081
20191113,3594.5,825.3,0.2296,9550.0,449739.4,0.02123,0.00799
20191114,3880.3,874.1,0.2253,9569.3,451443.9,0.0212,0.0086
20191115,4012.1,975.5,0.2431,9535.3,447508.4,0.02131,0.00897
20191118,3643.8,884.3,0.2427,9546.3,452119.1,0.02111,0.00806
20191119,4184.8,1033.3,0.2469,9578.2,457229.0,0.02095,0.00915
20191120,4261.3,1068.0,0.2506,9584.9,453906.3,0.02112,0.00939
20191121,3611.7,886.9,0.2456,9592.4,453307.2,0.02116,0.00797
20191122,4712.3,1152.5,0.2446,9554.3,449335.3,0.02126,0.01049
20191125,4201.6,903.7,0.2151,9551.0,451585.8,0.02115,0.0093
20191126,3936.2,820.1,0.2084,9519.8,452133.9,0.02106,0.00871
20191127,3557.7,796.6,0.2239,9537.7,451425.7,0.02113,0.00788
20191128,3180.7,757.3,0.2381,9525.0,449438.8,0.02119,0.00708
20191129,3416.3,750.8,0.2198,9520.0,447553.1,0.02127,0.00763
20191202,3426.6,759.3,0.2216,9533.7,444636.4,0.02144,0.00771
20191203,3472.3,814.8,0.2347,9555.9,449724.3,0.02125,0.00772
20191204,3557.9,789.0,0.2217,9563.9,449048.8,0.0213,0.00792
20191205,4239.1,1008.9,0.238,9588.4,452830.6,0.02117,0.00936
20191206,4100.4,991.2,0.2417,9591.1,455602.1,0.02105,0.009
20191209,4610.3,1092.9,0.2371,9626.8,456109.7,0.02111,0.01011
20191210,4667.1,1213.9,0.2601,9649.6,457470.6,0.02109,0.0102
20191211,4668.2,1158.5,0.2482,9667.4,457519.5,0.02113,0.0102
20191212,4489.7,1146.7,0.2554,9682.2,456158.8,0.02123,0.00984
20191213,5656.7,1268.0,0.2242,9678.5,464460.4,0.02084,0.01218
20191216,6225.4,1424.3,0.2288,9771.4,468626.3,0.02085,0.01328
20191217,7514.5,1595.1,0.2123,9854.8,474542.4,0.02077,0.01584
20191218,6679.4,1550.4,0.2321,9929.8,473654.6,0.02096,0.0141
20191219,5782.9,1390.7,0.2405,9968.8,474404.3,0.02101,0.01219
20191220,5705.0,1280.5,0.2245,9946.3,471816.5,0.02108,0.01209
20191223,5372.2,1209.3,0.2251,9967.0,465154.5,0.02143,0.01155
20191224,4423.0,1077.2,0.2436,9965.9,470005.7,0.0212,0.00941
20191225,5032.2,1272.8,0.2529,9983.3,470301.0,0.02123,0.0107
20191226,5036.0,1222.4,0.2427,10012.8,474462.1,0.0211,0.01061
20191227,6320.2,1396.1,0.2209,9997.4,473839.5,0.0211,0.01334
20191230,6109.6,1204.3,0.1971,10054.8,479503.7,0.02097,0.01274
20191231,5325.7,1051.7,0.1975,10055.0,481105.5,0.0209,0.01107
20200102,7514.3,1493.9,0.1988,10106.7,488305.9,0.0207,0.01539
20200103,6954.5,1488.0,0.214,10122.2,489101.8,0.0207,0.01422
20200106,8042.5,1728.1,0.2149,10227.3,490235.0,0.02086,0.01641
20200107,7323.9,1664.5,0.2273,10271.0,494940.4,0.02075,0.0148
20200108,7792.9,1713.6,0.2199,10301.7,489024.9,0.02107,0.01594
20200109,7066.3,1646.1,0.2329,10332.8,494813.7,0.02088,0.01428
20200110,6401.7,1530.1,0.239,10320.6,493992.0,0.02089,0.01296
20200113,6679.3,1533.4,0.2296,10376.7,499270.2,0.02078,0.01338
20200114,7018.9,1626.5,0.2317,10402.4,498054.3,0.02089,0.01409
20200115,6110.4,1456.3,0.2383,10431.0,495882.3,0.02104,0.01232
20200116,6127.4,1474.1,0.2406,10439.3,494354.8,0.02112,0.01239
20200117,6073.6,1545.7,0.2545,10411.5,494029.4,0.02107,0.01229
20200120,6792.1,1747.1,0.2572,10450.4,499417.1,0.02093,0.0136
20200121,6905.2,1653.7,0.2395,10444.4,492778.5,0.02119,0.01401
20200122,7079.2,1792.0,0.2531,10442.8,494804.7,0.0211,0.01431
20200123,8088.0,1949.7,0.2411,10269.4,481632.3,0.02132,0.01679
20200203,5189.9,1086.4,0.2093,10155.6,443795.7,0.02288,0.01169
20200204,9098.0,2046.6,0.225,10140.7,451101.3,0.02248,0.02017
20200205,8720.6,2163.0,0.248,10149.7,458717.3,0.02213,0.01901
20200206,9132.2,2280.5,0.2497,10238.8,468531.8,0.02185,0.01949
20200207,9294.5,2389.3,0.2571,10273.4,470292.2,0.02184,0.01976
20200210,8855.9,2284.0,0.2579,10325.2,474102.0,0.02178,0.01868
20200211,7859.4,1929.5,0.2455,10306.2,475630.0,0.02167,0.01652
20200212,7900.2,2115.6,0.2678,10372.6,481017.1,0.02156,0.01642
20200213,8710.7,2345.3,0.2692,10397.7,477665.7,0.02177,0.01824
20200214,8129.4,2197.4,0.2703,10389.5,479956.8,0.02165,0.01694
20200217,9371.9,2370.1,0.2529,10508.2,492663.8,0.02133,0.01902
20200218,9999.6,2637.1,0.2637,10620.7,494251.6,0.02149,0.02023
20200219,10388.4,2687.1,0.2587,10646.0,492855.2,0.0216,0.02108
20200220,10683.7,2573.4,0.2409,10756.0,502442.3,0.02141,0.02126
20200221,11710.1,2987.0,0.2551,10828.4,505505.6,0.02142,0.02317
20200224,12220.6,3077.5,0.2518,10963.7,506916.2,0.02163,0.02411
20200225,14153.9,3494.8,0.2469,11077.7,506171.0,0.02189,0.02796
20200226,13127.4,3044.9,0.232,11109.4,499187.0,0.02225,0.0263
20200227,10505.9,2551.7,0.2429,11092.7,500380.0,0.02217,0.021
20200228,11293.3,2677.1,0.2371,10879.0,480003.0,0.02266,0.02353
20200302,10292.3,2275.1,0.221,10962.8,496539.4,0.02208,0.02073
20200303,11759.4,2720.3,0.2313,11020.4,500713.1,0.02201,0.02349
20200304,9920.8,2215.7,0.2233,11051.5,503260.6,0.02196,0.01971
20200305,11718.7,2461.2,0.21,11150.6,512802.5,0.02174,0.02285
20200306,9574.8,1967.0,0.2054,11108.2,507384.5,0.02189,0.01887
20200309,10861.8,2252.3,0.2074,11078.9,490450.0,0.02259,0.02215
20200310,10814.4,2321.1,0.2146,11132.6,500706.4,0.02223,0.0216
20200311,9728.8,2144.1,0.2204,11113.4,494555.1,0.02247,0.01967
20200312,8375.3,1802.2,0.2152,11079.3,485090.1,0.02284,0.01727
20200313,9665.7,2106.0,0.2179,10994.6,479110.1,0.02295,0.02017
20200316,9632.4,2191.9,0.2276,10821.4,460486.0,0.0235,0.02092
20200317,8179.6,1826.7,0.2233,10837.5,459031.4,0.02361,0.01782
20200318,8369.0,1911.1,0.2284,10746.1,451074.4,0.02382,0.01855
20200319,8223.4,1791.9,0.2179,10789.2,449030.6,0.02403,0.01831
20200320,7169.1,1604.7,0.2238,10731.0,456196.4,0.02352,0.01572
20200323,6873.2,1547.8,0.2252,10632.3,440469.0,0.02414,0.0156
20200324,7124.4,1629.5,0.2287,10623.0,450658.3,0.02357,0.01581
20200325,7512.5,1665.6,0.2217,10636.9,461677.1,0.02304,0.01627
20200326,6424.2,1380.9,0.215,10595.0,459089.4,0.02308,0.01399
20200327,6338.5,1358.2,0.2143,10537.4,459670.7,0.02292,0.01379
20200330,6330.6,1370.1,0.2164,10500.9,454200.1,0.02312,0.01394
20200331,5616.9,1136.4,0.2023,10474.4,455449.7,0.023,0.01233
20200401,5848.5,1185.7,0.2027,10430.0,453397.2,0.023,0.0129
20200402,5977.4,1288.2,0.2155,10443.3,462218.9,0.02259,0.01293
20200403,5723.3,1227.4,0.2144,10374.9,459796.9,0.02256,0.01245
20200407,7319.8,1453.8,0.1986,10429.7,471181.1,0.02214,0.01554
20200408,6740.2,1464.9,0.2173,10426.4,470283.3,0.02217,0.01433
20200409,6531.9,1521.0,0.2329,10444.7,472763.0,0.02209,0.01382
20200410,6720.5,1684.0,0.2506,10379.1,466817.8,0.02223,0.0144
20200413,4990.5,1152.0,0.2308,10374.2,464315.9,0.02234,0.01075
20200414,5893.2,1301.9,0.2209,10377.8,472753.5,0.02195,0.01247
20200415,6410.5,1385.2,0.2161,10378.5,469668.4,0.0221,0.01365
20200416,5950.1,1376.7,0.2314,10399.9,471572.3,0.02205,0.01262
20200417,7403.7,1688.6,0.2281,10377.0,474672.4,0.02186,0.0156
20200420,6174.5,1443.7,0.2338,10414.6,477854.4,0.02179,0.01292
20200421,6493.8,1472.1,0.2267,10424.9,473754.9,0.022,0.01371
20200422,6059.7,1366.4,0.2255,10455.0,477617.6,0.02189,0.01269
20200423,6706.1,1476.1,0.2201,10453.6,475318.8,0.02199,0.01411
20200424,6252.2,1356.1,0.2169,10388.4,471232.5,0.02205,0.01327
20200427,5568.2,1216.7,0.2185,10369.1,472503.4,0.02195,0.01178
20200428,6739.2,1498.7,0.2224,10326.4,471082.3,0.02192,0.01431
20200429,5327.6,1135.8,0.2132,10285.4,471831.2,0.0218,0.01129
20200430,6790.1,1534.7,0.226,10216.3,478141.0,0.02137,0.0142
20200506,7210.7,1616.5,0.2242,10335.1,483325.0,0.02138,0.01492
20200507,6672.0,1532.2,0.2296,10394.6,481601.2,0.02158,0.01385
20200508,6874.4,1540.5,0.2241,10409.5,486978.2,0.02138,0.01412
20200511,6847.2,1525.0,0.2227,10471.2,486445.5,0.02153,0.01408
20200512,5990.3,1370.4,0.2288,10500.7,487150.8,0.02156,0.0123
20200513,5811.5,1359.2,0.2339,10531.5,489043.6,0.02153,0.01188
20200514,6099.9,1429.6,0.2344,10548.7,484507.5,0.02177,0.01259
20200515,6269.2,1512.2,0.2412,10543.1,484934.9,0.02174,0.01293
20200518,7317.1,1711.8,0.2339,10553.0,485103.1,0.02175,0.01508
20200519,6414.5,1543.0,0.2406,10589.0,489544.4,0.02163,0.0131
20200520,6867.1,1741.4,0.2536,10588.6,486467.0,0.02177,0.01412
20200521,6261.0,1515.3,0.242,10582.1,483210.3,0.0219,0.01296
20200522,5926.2,1357.4,0.2291,10532.9,473996.8,0.02222,0.0125
20200525,4904.9,1139.7,0.2324,10535.1,473776.7,0.02224,0.01035
20200526,5298.3,1357.8,0.2563,10559.5,480986.5,0.02195,0.01102
20200527,5731.0,1451.7,0.2533,10554.9,478188.8,0.02207,0.01198
20200528,5781.7,1365.6,0.2362,10546.5,478902.4,0.02202,0.01207
20200529,5716.2,1409.2,0.2465,10519.1,481181.2,0.02186,0.01188
20200601,7614.7,1825.7,0.2398,10620.1,492596.2,0.02156,0.01546
20200602,7720.0,1788.0,0.2316,10661.4,493729.7,0.02159,0.01564
20200603,7774.5,1794.8,0.2309,10689.1,494216.3,0.02163,0.01573
20200604,6505.3,1574.8,0.2421,10708.4,493841.1,0.02168,0.01317
20200605,6315.1,1518.1,0.2404,10698.2,495221.0,0.0216,0.01275
20200608,6841.4,1632.9,0.2387,10743.4,498364.9,0.02156,0.01373
20200609,6202.4,1482.1,0.239,10760.5,500840.2,0.02148,0.01238
20200610,6150.6,1503.9,0.2445,10780.9,500417.9,0.02154,0.01229
20200611,7208.9,1810.5,0.2511,10809.9,497354.0,0.02173,0.01449
20200612,6991.9,1774.8,0.2538,10807.6,497830.0,0.02171,0.01404
20200615,7594.4,1906.8,0.2511,10850.6,494215.0,0.02196,0.01537
20200616,7124.3,1876.0,0.2633,10922.1,502153.7,0.02175,0.01419
20200617,7388.3,1946.7,0.2635,10957.6,503110.1,0.02178,0.01469
20200618,7584.6,1923.2,0.2536,11007.3,504475.6,0.02182,0.01503
20200619,7787.5,1863.7,0.2393,11007.0,509513.7,0.0216,0.01528
20200622,8286.0,2078.0,0.2508,11114.5,509842.4,0.0218,0.01625
20200623,7583.1,1928.5,0.2543,11155.9,511550.4,0.02181,0.01482
20200624,7287.2,1930.5,0.2649,11105.2,512507.3,0.02167,0.01422
20200629,7163.3,1820.9,0.2542,11192.1,510453.3,0.02193,0.01403
20200630,7466.4,1947.9,0.2609,11313.7,516336.5,0.02191,0.01446
20200701,9072.3,2126.1,0.2343,11421.6,523290.6,0.02183,0.01734
20200702,10799.1,2236.5,0.2071,11550.1,532974.5,0.02167,0.02026
20200703,11715.6,2356.0,0.2011,11667.7,542121.3,0.02152,0.02161
20200706,15657.3,3090.7,0.1974,12035.9,569911.5,0.02112,0.02747
20200707,17396.2,3507.5,0.2016,12299.9,575105.0,0.02139,0.03025
20200708,15423.9,3111.0,0.2017,12607.0,585283.2,0.02154,0.02635
20200709,17259.6,3787.3,0.2194,12846.8,596135.3,0.02155,0.02895
20200710,16122.7,3436.8,0.2132,13013.8,586707.2,0.02218,0.02748
20200713,16721.9,3575.6,0.2138,13319.2,601635.3,0.02214,0.02779
20200714,17043.1,3858.5,0.2264,13450.2,596469.6,0.02255,0.02857
20200715,15713.2,3702.2,0.2356,13464.9,585626.8,0.02299,0.02683
20200716,15059.4,3705.8,0.2461,13419.4,558952.9,0.02401,0.02694
20200717,11160.2,2693.3,0.2413,13348.4,561159.1,0.02379,0.01989
20200720,11931.8,2624.8,0.22,13445.7,578576.3,0.02324,0.02062
20200721,11032.4,2507.4,0.2273,13449.3,581406.6,0.02313,0.01898
20200722,11986.2,2855.1,0.2382,13504.0,586554.7,0.02302,0.02043
20200723,12462.7,2959.1,0.2374,13581.0,586407.6,0.02316,0.02125
20200724,13350.6,3215.9,0.2409,13411.8,561352.1,0.02389,0.02378
20200727,9309.6,2210.2,0.2374,13449.9,564109.2,0.02384,0.0165
20200728,8994.9,2074.9,0.2307,13459.1,569788.7,0.02362,0.01579
20200729,10484.9,2557.9,0.244,13583.7,583804.9,0.02327,0.01796
20200730,10951.0,2653.7,0.2423,13653.1,581202.4,0.02349,0.01884
20200731,11467.9,2866.2,0.2499,13720.1,587626.7,0.02335,0.01952
20200803,13349.9,3297.5,0.247,13941.1,601328.7,0.02318,0.0222
20200804,13739.0,3137.6,0.2284,13979.5,600698.8,0.02327,0.02287
20200805,11974.4,2810.6,0.2347,14087.6,603457.9,0.02334,0.01984
20200806,12922.9,2968.6,0.2297,14126.7,602898.1,0.02343,0.02143
20200807,12627.0,2922.0,0.2314,14036.2,596322.6,0.02354,0.02117
20200810,11580.9,2520.9,0.2177,14083.7,599824.2,0.02348,0.01931
20200811,11349.8,2378.5,0.2096,14028.6,592288.7,0.02369,0.01916
20200812,10839.6,2440.9,0.2252,13990.9,587627.4,0.02381,0.01845
20200813,8817.0,1925.2,0.2184,14006.0,588150.7,0.02381,0.01499
20200814,8503.4,1820.9,0.2141,13937.6,595639.4,0.0234,0.01428
20200817,11543.8,2282.1,0.1977,14100.3,608713.6,0.02316,0.01896
20200818,10902.7,2334.8,0.2142,14172.6,611262.1,0.02319,0.01784
20200819,10886.2,2256.1,0.2072,14170.9,601743.4,0.02355,0.01809
20200820,8719.5,1818.3,0.2085,14156.7,594118.2,0.02383,0.01468
20200821,8445.2,1901.1,0.2251,14138.9,598385.9,0.02363,0.01411
20200824,8970.9,2587.6,0.2884,14201.3,603522.6,0.02353,0.01486
20200825,9421.1,2995.8,0.318,14190.0,603103.0,0.02353,0.01562
20200826,9786.7,3007.5,0.3073,14126.6,594484.6,0.02376,0.01646
20200827,8380.2,2902.8,0.3464,14146.0,599190.4,0.02361,0.01399
20200828,9481.2,2988.3,0.3152,14158.2,609646.5,0.02322,0.01555
20200831,10348.5,2844.6,0.2749,14256.3,609008.2,0.02341,0.01699
20200901,8518.2,2605.2,0.3058,14283.2,612551.5,0.02332,0.01391
20200902,9693.2,3460.7,0.357,14363.1,612855.9,0.02344,0.01582
20200903,9424.2,3255.3,0.3454,14361.6,609286.3,0.02357,0.01547
20200904,8387.7,3045.7,0.3631,14333.0,604923.5,0.02369,0.01387
20200907,10216.9,3916.5,0.3833,14314.2,593363.5,0.02412,0.01722
20200908,9243.5,3643.0,0.3941,14296.5,597241.9,0.02394,0.01548
20200909,10367.4,4315.4,0.4163,14254.4,583371.3,0.02443,0.01777
20200910,8735.9,3255.8,0.3727,14144.6,576271.2,0.02454,0.01516
20200911,6847.5,2359.8,0.3446,14113.1,583041.6,0.02421,0.01174
20200914,7697.1,2950.3,0.3833,14132.1,587507.2,0.02405,0.0131
20200915,7257.2,2808.0,0.3869,14140.9,591097.1,0.02392,0.01228
20200916,6843.6,2510.8,0.3669,14132.7,587566.8,0.02405,0.01165
20200917,7536.3,2891.8,0.3837,14155.6,585645.7,0.02417,0.01287
20200918,8357.6,2751.4,0.3292,14167.8,598400.5,0.02368,0.01397
20200921,7558.7,2501.7,0.331,14180.2,593625.1,0.02389,0.01273
20200922,7031.8,2445.2,0.3477,14174.9,587038.2,0.02415,0.01198
20200923,6611.5,2544.6,0.3849,14199.5,587970.8,0.02415,0.01124
20200924,6795.3,2400.1,0.3532,14186.6,577421.8,0.02457,0.01177
20200925,5695.7,1913.6,0.336,14142.0,576937.3,0.02451,0.00987
20200928,5403.6,1821.4,0.3371,14091.1,574918.0,0.02451,0.0094
20200929,5453.8,1838.3,0.3371,14053.3,578159.4,0.02431,0.00943
20200930,5402.5,1789.8,0.3313,13887.5,577367.1,0.02405,0.00936
20201009,7116.8,2357.4,0.3312,13994.8,591239.5,0.02367,0.01204
20201012,9720.2,3317.1,0.3413,14113.8,608666.6,0.02319,0.01597
20201013,8354.2,3145.9,0.3766,14200.7,611381.3,0.02323,0.01366
20201014,8281.8,3044.4,0.3676,14268.2,607047.0,0.0235,0.01364
20201015,7644.0,2856.2,0.3737,14279.3,604894.1,0.02361,0.01264
20201016,7088.8,2581.2,0.3641,14238.5,604674.8,0.02355,0.01172
20201019,7393.4,2623.0,0.3548,14257.0,600738.9,0.02373,0.01231
20201020,6675.1,2643.8,0.3961,14284.1,605773.3,0.02358,0.01102
20201021,7064.6,2814.3,0.3984,14275.0,603189.6,0.02367,0.01171
20201022,6638.3,2554.6,0.3848,14292.6,601110.2,0.02378,0.01104
20201023,6877.4,2674.9,0.3889,14195.9,593233.7,0.02393,0.01159
20201026,6336.6,2312.6,0.365,14171.1,591767.1,0.02395,0.01071
20201027,6313.1,2424.9,0.3841,14172.1,593304.1,0.02389,0.01064
20201028,7333.8,2769.6,0.3776,14199.4,596742.2,0.02379,0.01229
20201029,7804.6,2916.5,0.3737,14224.5,598628.9,0.02376,0.01304
20201030,8710.3,3107.5,0.3568,14148.8,588311.7,0.02405,0.01481
20201102,8127.6,2602.1,0.3202,14163.6,591452.2,0.02395,0.01374
20201103,7848.6,2701.5,0.3442,14193.9,600200.6,0.02365,0.01308
20201104,7298.7,2603.0,0.3566,14230.3,601878.2,0.02364,0.01213
20201105,8598.0,2904.9,0.3379,14284.7,611063.0,0.02338,0.01407
20201106,8786.1,2822.2,0.3212,14285.3,608766.4,0.02347,0.01443
20201109,10836.7,3419.0,0.3155,14393.5,621466.1,0.02316,0.01744
20201110,9812.6,3078.2,0.3137,14417.3,617588.2,0.02334,0.01589
20201111,8695.4,2574.7,0.2961,14400.4,611620.8,0.02354,0.01422
20201112,7079.5,2077.1,0.2934,14396.3,612148.1,0.02352,0.01157
20201113,7272.4,1989.0,0.2735,14389.3,608014.9,0.02367,0.01196
20201116,8009.1,2067.6,0.2582,14443.6,614698.6,0.0235,0.01303
20201117,8534.6,2289.3,0.2682,14459.0,612212.4,0.02362,0.01394
20201118,8215.8,2144.4,0.261,14474.5,613148.0,0.02361,0.0134
20201119,7743.2,2152.9,0.278,14463.8,616405.0,0.02346,0.01256
20201120,7509.7,2022.9,0.2694,14452.4,619195.9,0.02334,0.01213
20201123,9538.6,2257.7,0.2367,14541.8,625381.5,0.02325,0.01525
20201124,8303.1,2074.1,0.2498,14587.2,623271.5,0.0234,0.01332
20201125,8632.7,2138.3,0.2477,14604.9,614590.5,0.02376,0.01405
20201126,7331.6,1871.9,0.2553,14573.6,615291.4,0.02369,0.01192
20201127,7256.4,1819.2,0.2507,14524.6,620744.5,0.0234,0.01169
20201130,9505.0,2139.3,0.2251,14571.8,618154.5,0.02357,0.01538
20201201,8651.7,2125.0,0.2456,14629.9,629031.4,0.02326,0.01375
20201202,8810.9,2220.0,0.252,14693.6,628313.6,0.02339,0.01402
20201203,8263.3,2101.2,0.2543,14701.4,627478.7,0.02343,0.01317
20201204,7488.0,1819.5,0.243,14691.0,629250.8,0.02335,0.0119
20201207,7689.6,2006.4,0.2609,14740.1,624927.7,0.02359,0.0123
20201208,7017.7,1786.7,0.2546,14740.7,624963.5,0.02359,0.01123
20201209,7916.6,2070.2,0.2615,14691.7,615575.8,0.02387,0.01286
20201210,7093.1,1847.7,0.2605,14686.0,616124.7,0.02384,0.01151
20201211,8349.8,2218.5,0.2657,14638.9,609648.5,0.02401,0.0137
20201214,7098.2,1880.2,0.2649,14667.5,615671.5,0.02382,0.01153
20201215,7096.2,1846.0,0.2601,14669.4,616675.9,0.02379,0.01151
20201216,7010.4,1888.4,0.2694,14675.0,616999.6,0.02378,0.01136
20201217,7918.5,1909.7,0.2412,14702.5,624385.6,0.02355,0.01268
20201218,7712.9,1794.8,0.2327,14716.3,622728.3,0.02363,0.01239
20201221,8646.1,2057.4,0.238,14776.8,630136.2,0.02345,0.01372
